
"11:00:35","5","5.155,00","10312","120-Genial","238-Goldman","Vendedor"
"11:00:31","5","5.155,00","10311","1618-Ideal","008-UBS","Vendedor"
"11:00:29","5","5.156,00","10310","308-Clear","008-UBS","Comprador"
"11:00:29","5","5.155,50","10309","308-Clear","072-Bradesco","Comprador"
"11:00:29","5","5.155,50","10308","308-Clear","008-UBS","Comprador"
"11:00:29","5","5.155,00","10307","308-Clear","072-Bradesco","Comprador"
"11:00:29","5","5.155,00","10306","114-Itau","238-Goldman","Comprador"
"11:00:29","5","5.155,00","10305","114-Itau","008-UBS","Comprador"
"11:00:29","5","5.155,00","10304","114-Itau","008-UBS","Comprador"
"11:00:29","5","5.154,50","10303","120-Genial","238-Goldman","Vendedor"
"11:00:26","5","5.154,00","10302","072-Bradesco","027-Santander","Vendedor"
"11:00:25","5","5.154,50","10301","008-UBS","1618-Ideal","Comprador"
"11:00:24","5","5.154,00","10300","008-UBS","085-BTG","Vendedor"
"11:00:24","5","5.154,00","10299","008-UBS","085-BTG","Vendedor"
"11:00:24","5","5.154,00","10298","008-UBS","085-BTG","Vendedor"
"11:00:24","5","5.154,00","10297","120-Genial","085-BTG","Vendedor"
"11:00:24","5","5.154,50","10296","120-Genial","072-Bradesco","Vendedor"
"11:00:24","5","5.154,50","10295","072-Bradesco","072-Bradesco","Comprador"
"11:00:24","5","5.153,50","10294","122-BGC","008-UBS","Comprador"
"11:00:24","5","5.153,50","10293","122-BGC","008-UBS","Comprador"
"11:00:24","5","5.153,50","10292","122-BGC","120-Genial","Comprador"
"11:00:24","5","5.153,50","10291","122-BGC","1618-Ideal","Comprador"
"11:00:24","5","5.153,50","10290","122-BGC","1618-Ideal","Comprador"
"11:00:24","5","5.153,50","10289","122-BGC","085-BTG","Vendedor"
"11:00:24","5","5.153,50","10288","122-BGC","085-BTG","Vendedor"
"11:00:24","5","5.153,50","10287","122-BGC","085-BTG","Vendedor"
"11:00:24","10","5.153,50","10286","122-BGC","085-BTG","Vendedor"
"11:00:24","10","5.153,50","10285","092-Renascenca","120-Genial","Vendedor"
"11:00:24","5","5.153,50","10284","092-Renascenca","088-Capital","Vendedor"
"11:00:24","5","5.153,50","10283","092-Renascenca","1618-Ideal","Vendedor"
"11:00:24","5","5.153,50","10282","120-Genial","1618-Ideal","Vendedor"
"11:00:24","5","5.153,50","10281","120-Genial","1618-Ideal","Vendedor"
"11:00:24","5","5.153,50","10280","1618-Ideal","1618-Ideal","Vendedor"
"11:00:24","5","5.154,00","10279","114-Itau","008-UBS","Vendedor"
"11:00:24","5","5.154,00","10278","003-XP","1618-Ideal","Vendedor"
"11:00:24","5","5.154,00","10277","120-Genial","1618-Ideal","Vendedor"
"11:00:22","5","5.154,50","10276","008-UBS","1618-Ideal","Vendedor"
"11:00:22","5","5.155,00","10275","1618-Ideal","1618-Ideal","Comprador"
"11:00:22","5","5.155,00","10274","072-Bradesco","1618-Ideal","Vendedor"
"11:00:22","5","5.155,00","10273","122-BGC","1618-Ideal","Vendedor"
"11:00:22","5","5.155,00","10272","122-BGC","1618-Ideal","Vendedor"
"11:00:22","5","5.155,00","10271","122-BGC","1618-Ideal","Vendedor"
"11:00:20","5","5.155,00","10270","122-BGC","008-UBS","Comprador"
"11:00:20","5","5.155,00","10269","122-BGC","1618-Ideal","Comprador"
"11:00:20","10","5.155,00","10268","122-BGC","072-Bradesco","Vendedor"
"11:00:20","10","5.155,00","10267","122-BGC","072-Bradesco","Vendedor"
"11:00:20","5","5.155,00","10266","122-BGC","072-Bradesco","Vendedor"
"11:00:20","5","5.156,00","10265","072-Bradesco","072-Bradesco","Comprador"
"11:00:20","5","5.156,00","10264","1618-Ideal","008-UBS","Comprador"
"11:00:19","5","5.155,50","10263","072-Bradesco","238-Goldman","Vendedor"
"11:00:18","5","5.156,00","10262","008-UBS","008-UBS","Comprador"
"11:00:18","5","5.156,00","10261","008-UBS","072-Bradesco","Comprador"
"11:00:18","5","5.156,00","10260","008-UBS","008-UBS","Comprador"
"11:00:18","5","5.155,50","10259","1618-Ideal","120-Genial","Comprador"
"11:00:18","5","5.155,50","10258","1618-Ideal","120-Genial","Comprador"
"11:00:18","15","5.155,50","10257","003-XP","008-UBS","Vendedor"
"11:00:18","5","5.155,50","10256","003-XP","008-UBS","Vendedor"
"11:00:18","5","5.155,50","10255","003-XP","1618-Ideal","Vendedor"
"11:00:18","5","5.155,50","10254","003-XP","1618-Ideal","Vendedor"
"11:00:18","5","5.155,50","10253","003-XP","1618-Ideal","Vendedor"
"11:00:18","10","5.155,50","10252","003-XP","1618-Ideal","Vendedor"
"11:00:18","5","5.155,50","10251","085-BTG","1618-Ideal","Vendedor"
"11:00:18","5","5.155,50","10250","120-Genial","1618-Ideal","Vendedor"
"11:00:18","5","5.156,50","10249","1618-Ideal","1618-Ideal","Comprador"
"11:00:17","5","5.156,50","10248","1618-Ideal","072-Bradesco","Vendedor"
"11:00:17","5","5.157,00","10247","238-Goldman","085-BTG","Vendedor"
"11:00:17","5","5.157,00","10246","238-Goldman","1618-Ideal","Comprador"
"11:00:17","5","5.156,50","10245","120-Genial","1618-Ideal","Vendedor"
"11:00:17","5","5.157,00","10244","120-Genial","008-UBS","Vendedor"
"11:00:17","20","5.157,50","10243","088-Capital","008-UBS","Vendedor"
"11:00:17","5","5.157,50","10242","003-XP","085-BTG","Vendedor"
"11:00:17","5","5.158,00","10241","003-XP","008-UBS","Vendedor"
"11:00:17","5","5.158,00","10240","008-UBS","008-UBS","Vendedor"
"11:00:17","5","5.158,00","10239","122-BGC","1618-Ideal","Vendedor"
"11:00:17","5","5.158,50","10238","1982-Modal","008-UBS","Vendedor"
"11:00:17","5","5.158,50","10237","008-UBS","1618-Ideal","Vendedor"
"11:00:17","5","5.158,50","10236","072-Bradesco","308-Clear","Vendedor"
"11:00:17","5","5.159,00","10235","008-UBS","1618-Ideal","Vendedor"
"11:00:17","5","5.159,00","10234","072-Bradesco","1618-Ideal","Vendedor"
"11:00:17","5","5.160,00","10233","072-Bradesco","072-Bradesco","Vendedor"
"11:00:17","5","5.160,00","10232","008-UBS","238-Goldman","Vendedor"
"11:00:14","5","5.160,50","10231","120-Genial","085-BTG","Vendedor"
"11:00:14","5","5.160,50","10230","120-Genial","085-BTG","Vendedor"
"11:00:14","5","5.160,50","10229","008-UBS","085-BTG","Vendedor"
"11:00:14","5","5.160,50","10228","1618-Ideal","085-BTG","Vendedor"
"11:00:12","5","5.160,00","10227","008-UBS","008-UBS","Vendedor"
"11:00:12","5","5.160,50","10226","1618-Ideal","008-UBS","Comprador"
"11:00:12","5","5.160,50","10225","1618-Ideal","120-Genial","Comprador"
"11:00:12","5","5.160,50","10224","1618-Ideal","120-Genial","Comprador"
"11:00:12","5","5.160,00","10223","120-Genial","072-Bradesco","Vendedor"
"11:00:12","5","5.160,00","10222","008-UBS","072-Bradesco","Vendedor"
"11:00:12","5","5.160,50","10221","1618-Ideal","1618-Ideal","Comprador"
"11:00:12","5","5.160,00","10220","008-UBS","072-Bradesco","Vendedor"
"11:00:12","5","5.160,50","10219","072-Bradesco","008-UBS","Vendedor"
"11:00:12","5","5.160,50","10218","1618-Ideal","008-UBS","Vendedor"
"11:00:12","5","5.160,50","10217","008-UBS","008-UBS","Vendedor"
"11:00:12","5","5.160,50","10216","008-UBS","008-UBS","Vendedor"
"11:00:12","5","5.160,50","10215","120-Genial","008-UBS","Vendedor"
"11:00:09","5","5.161,00","10214","1618-Ideal","072-Bradesco","Vendedor"
"11:00:06","5","5.161,00","10213","008-UBS","072-Bradesco","Vendedor"
"11:00:05","5","5.161,00","10212","1618-Ideal","238-Goldman","Vendedor"
"11:00:05","5","5.161,00","10211","085-BTG","008-UBS","Vendedor"
"11:00:05","5","5.160,50","10210","1618-Ideal","027-Santander","Vendedor"
"11:00:05","5","5.160,50","10209","1618-Ideal","027-Santander","Vendedor"
"11:00:00","5","5.160,50","10208","1618-Ideal","120-Genial","Comprador"
"11:00:00","5","5.160,50","10207","072-Bradesco","072-Bradesco","Vendedor"
"11:00:00","5","5.160,50","10206","1618-Ideal","238-Goldman","Vendedor"
"10:59:59","5","5.161,00","10205","120-Genial","1618-Ideal","Vendedor"
"10:59:59","5","5.161,00","10204","008-UBS","1618-Ideal","Vendedor"
"10:59:57","5","5.161,50","10203","008-UBS","008-UBS","Comprador"
"10:59:55","5","5.161,00","10202","1618-Ideal","122-BGC","Comprador"
"10:59:52","5","5.161,00","10201","1618-Ideal","072-Bradesco","Vendedor"
"10:59:52","5","5.161,50","10200","1618-Ideal","238-Goldman","Vendedor"
"10:59:52","5","5.161,50","10199","008-UBS","120-Genial","Comprador"
"10:59:52","5","5.161,50","10198","008-UBS","120-Genial","Comprador"
"10:59:52","5","5.161,00","10197","008-UBS","238-Goldman","Comprador"
"10:59:52","5","5.161,00","10196","1618-Ideal","1618-Ideal","Comprador"
"10:59:52","5","5.161,00","10195","1618-Ideal","120-Genial","Comprador"
"10:59:52","5","5.161,00","10194","1618-Ideal","008-UBS","Comprador"
"10:59:52","5","5.160,00","10193","072-Bradesco","085-BTG","Vendedor"
"10:59:52","5","5.160,50","10192","1618-Ideal","1618-Ideal","Comprador"
"10:59:52","5","5.160,50","10191","1618-Ideal","120-Genial","Comprador"
"10:59:52","5","5.160,50","10190","1618-Ideal","120-Genial","Comprador"
"10:59:52","5","5.160,50","10189","1618-Ideal","1618-Ideal","Comprador"
"10:59:52","5","5.160,00","10188","008-UBS","122-BGC","Vendedor"
"10:59:52","5","5.160,00","10187","003-XP","122-BGC","Vendedor"
"10:59:52","5","5.160,00","10186","120-Genial","122-BGC","Vendedor"
"10:59:52","5","5.160,00","10185","008-UBS","122-BGC","Vendedor"
"10:59:48","5","5.160,50","10184","072-Bradesco","027-Santander","Vendedor"
"10:59:48","5","5.160,50","10183","008-UBS","027-Santander","Vendedor"
"10:59:48","5","5.160,50","10182","1618-Ideal","027-Santander","Vendedor"
"10:59:48","5","5.160,50","10181","085-BTG","027-Santander","Vendedor"
"10:59:48","5","5.160,50","10180","120-Genial","027-Santander","Vendedor"
